;Date;year;type;country;activity;sex;injury;fatal_boolean;time
6046;1847;;Invalid;USA;Swimming;;Disappeared, thought to have been taken by a shark;UNKNOWN;Unknown
6047;Ca. 1847;;Unprovoked;USA;Boating;;Hand severed;N;Unknown
6048;08-Dec-1846;;Sea Disaster;MEXICO;Wreck of the USS Somers;;FATAL, some were taken by sharks;Y;Unknown
6049;Reported 30-Sep-1846;;Unprovoked;AFRICA;Jumped into river;;FATAL;Y;Unknown
6050;Reported 20-Aug-1846;;Unprovoked;CUBA;Bathing;;Leg severed;N;Unknown
6051;26-Dec-1845;;Unprovoked;AUSTRALIA;Fishing;;FATAL;Y;Unknown
6052;04-Nov-1845;;Unprovoked;MEXICO;Bathing;;FATAL;Y;Unknown
6053;Reported 16-Sep-1845;;Unprovoked;ENGLAND;;;Leg severed;N;Unknown
6054;Reported 10-Sep-1845;;Unprovoked;USA;Seine netting;;FATAL;Y;Unknown
6055;Reported 31-Jul-1845;;Unprovoked;USA;Fell overboard;;FATAL;Y;Unknown
6056;Reported 1845;;Unprovoked;SIERRA LEONE;;;FATAL;Y;Unknown
6057;20-Jul-1844;;Unprovoked;NAMIBIA;Boat capsized;;FATAL;Y;Unknown
6058;1844.07.16.R;;Unprovoked;ALGERIA;Swimming;;FATAL;Y;Unknown
6059;24-May-1844;;Unprovoked;Coast of AFRICA;Fell overboard;;FATAL;Y;Unknown
6060;1844;;Unprovoked;MADAGASCAR;Fell overboard;;FATAL;Y;Unknown
6061;13-Jul-1842;;Unprovoked;USA;Swimming;;Lacerations to leg;N;Unknown
6062;06-Jul-1842;;Provoked;USA;Harassing a shark;;Lacerations to leg  PROVOKED INCIDENT;N;Unknown
6063;1842;;Unprovoked;INDIA;Washed off catamaran in the surf;;FATAL;Y;Unknown
6064;1842;;Unprovoked;AUSTRALIA;"Unknown, but it was said to be the ""First known attack in Sydney Harbour""";;Recovered;N;Unknown
6065;27-Mar-1841;;Unprovoked;AUSTRALIA;Bathing;;FATAL;Y;Afternoon
6066;Dec-1840;;Unprovoked;AUSTRALIA;Swimming;;FATAL;Y;Unknown
6067;Reported 18-Sep-1840;;Unprovoked;FIJI;;;Arms & legs severed;N;Unknown
6068;Reported 22-Jul-1840;;Unprovoked;USA;Accidentally thrown overboard & treading water while awaiting rescue;;FATAL, body was not recovered;Y;Unknown
6069;Reported 09-Apr-1840;;Unprovoked;WEST INDIES;Swimming;;FATAL;Y;Unknown
6070;Feb-1840;;Boat;AUSTRALIA;Sailing;;No injury to occupant, shark seized stern post;N;Unknown
6071;17-Nov-1839;;Invalid;AUSTRALIA;;;"""Drowned, 2 days later his head was bitten off by a shark""";UNKNOWN;Unknown
6072;14-Apr-1839;;Unprovoked;CUBA;Sitting on gunwale of boat;;FATAL;Y;Unknown
6073;1839/1840;;Unprovoked;AUSTRALIA;Attempting to rescue crew after whale upset their boat;;FATAL;Y;Unknown
6074;Ca. 1839;;Unprovoked;FIJI;;;Survived;N;Unknown
6075;09-Sep-1837;;Unprovoked;USA;Bathing;;Right foot bittten;N;Unknown
6076;Jul-1837;;Unprovoked;USA;Bathing;;Leg injured;N;Unknown
6077;17-Jan-1837;;Unprovoked;AUSTRALIA;Washing his feet;;FATAL     Injured by shark, died of tetanus;Y;Unknown
6078;Ca. 1837;;Invalid;USA;;;7.6 m [25'] shark caught contained human remains;UNKNOWN;Unknown
6079;Reported 19-Aug-1836;;Unprovoked;ENGLAND;Swimming;;FATAL;Y;Unknown
6080;1836.07.26.R;;Invalid;SPAIN;;;Shark caught, contained human remains;UNKNOWN;Unknown
6081;1836.00.;;Unprovoked;AUSTRALIA;;;No details, it was the year the first settlers came ashore in Holdfast Bay, Port Pirie;UNKNOWN;Unknown
6082;Reported 21-Feb-1835;;Unprovoked;VANUATU;Bathing;;FATAL;Y;Unknown
6083;06-Jan-1835;;Unprovoked;TASMAN SEA;Hooking into a whale;;"""Savagely bitten"" but apparently survived";N;Unknown
6084;Reported 15-Jul-1834;;Unprovoked;FRENCH POLYNESIA;Swimming;;FATAL;Y;Unknown
6085;04-Jun-1832;;Unprovoked;AUSTRALIA;Fishing;;Leg severed;N;Unknown
6086;Reported 23-Jan-1832;;Unprovoked;AUSTRALIA;Bathing;;Laceration to leg;N;Unknown
6087;24-Aug-1831;;Boat;USA;American schooner Orator capsized  ;;FATAL;Y;Unknown
6088;Reported 22- Jan-1831;;Invalid;AUSTRALIA;Boat capsized, clinging to line;;Drowned, no shark involvement;UNKNOWN;Unknown
6089;26-Jul-1830;;Unprovoked;USA;Fishing from dory, shark upset boat & he fell into the water;;FATAL;Y;Unknown
6090;Reported 02-Jul-1830;;Unprovoked;INDIA;Washing a dog;;FATAL;Y;Unknown
6091;30-Apr-1830;;Unprovoked;INDIA;Bathing;;FATAL;Y;Unknown
6092;Reported 22-Apr-1830;;Unprovoked;UNKNOWN;;;FATAL;Y;Unknown
6093;Reported 03-Jul-1829;;Unprovoked;SIERRA LEONE;;;Both hands severed;N;Unknown
6094;10-Jun-1829;;Unprovoked;USA;Fell overboard from the ship Gem;;FATAL;Y;Unknown
6095;1829;;Sea Disaster;CARIBBEAN SEA;Wreck of the schooner Driver;;FATAL x 2;Y;Unknown
6096;28-Sep-1828;;Unprovoked;SIERRA LEONE;British ship, Britannia,  was loading lumber. He was bathing;;"Left arm severed 2.5"" from elbow, groin, abdomen, right forearm & hand lacerated, flesh removed from thigh, baring femur. Both arms surgically amputated: left arm above elbow, right arm above wrist. Survived";N;Unknown
6097;1828;;Unprovoked;USA;Surfing;;FATAL;Y;Unknown
6098;Jun-1827;;Unprovoked;SIERRA LEONE;Swimming;;The boy's foot was bitten;N;Unknown
6099;Jun-1827;;Unprovoked;SIERRA LEONE;Swimming;;Davis' leg was severed;N;Unknown
6100;1827;;Unprovoked;EGYPT;;;Remains of the men were recovered from a +17-foot shark;Y;Unknown
6101;Dec-1826;;Unprovoked;BRAZIL;;;Leg severed;N;Unknown
6102;Ca. Nov-1826;;Unprovoked;GHANA;Bathing;;FATAL;Y;Unknown
6103;28-Aug-1826;;Sea Disaster;CUBA;HBM Magpie foundered in a squall;;FATAL ;Y;Unknown
6104;Reported 15-Aug-1826;;Unprovoked;ENGLAND;Bathing;;FATAL;UNKNOWN;Unknown
6105;Reported 20-May-1826;;Unprovoked;JAMAICA;Jumped overboard;;FATAL;Y;Unknown
6106;1820s;;Unprovoked;AUSTRALIA;Swimming;;FATAL;Y;Unknown
6107;Ca . 1825;;Invalid;AUSTRALIA;;;Arms severed, but he survived;N;Unknown
6108;Reported 30-Dec-1823;;Invalid;JAMAICA;;;Human remains found in shark;UNKNOWN;Unknown
6109;15-Apr-1822;;Unprovoked;NIGERIA;;;FATAL;Y;Unknown
6110;Reported 08-Jul-1819;;Invalid;SPAIN;;;No injury / No attack;UNKNOWN;Unknown
6111;Reported 22-May-1818;;Invalid;NORWAY;;;Probable drowning ;UNKNOWN;Unknown
6112;24-Jun-1817;;Unprovoked;USA;Swimming;;FATAL;Y;Unknown
6113;15-Jun-1817;;Unprovoked;INDIA;Swimming;;FATAL;Y;Unknown
6114;11-May-1817;;Unprovoked;SRI LANKA;Swimming;;FATAL;Y;Unknown
6115;22-Feb-1817;;Unprovoked;SRI LANKA;Conch diver;;Abdomen bitten;N;Afternoon
6116;Reported 03-Sept-1816;;Unprovoked;USA;Swimming;;FATAL;Y;Unknown
6117;October 1815;;Unprovoked;TOBAGO;Bathing;;FATAL;Y;Unknown
6118;May 1812;;Unprovoked;ENGLAND;Swimming;;Both legs injured;N;Unknown
6119;01-Mar-1811;;Unprovoked;UNKNOWN;Fell overboard;;FATAL;Y;Unknown
6120;15-Sep-1810;;Unprovoked;USA;Fell into the water;;FATAL;Y;Unknown
6121;Reported 25-Dec-1808;;Unprovoked;JAMAICA;Swimming;;FATAL;Y;Unknown
6122;Reported 01-May-1808;;Sea Disaster;ANTIGUA;;;Probable drowning & scavenging;UNKNOWN;Unknown
6123;07-Feb-1808;;Unprovoked;INDIA;Bathing;;FATAL;Y;Unknown
6124;12-Jan-1807;;Unprovoked;AUSTRALIA;;;Survived;N;Unknown
6125;Aug-24-1806;;Sea Disaster;USA;;;Shark scavenged on the dead sailors;UNKNOWN;Unknown
6126;Sep-1805;;Invalid;USA;;; human remains (male) found in sharks gut;UNKNOWN;Unknown
6127;Reported 26-Feb-1804;;Boat;AUSTRALIA;;;No injury to occupants;N;Unknown
6128;May-17-1803;;Sea Disaster;USA;;;No injury;N;Unknown
6129;Mar-1803;;Unprovoked;AUSTRALIA;;;Shark knocked him down & tore clothing of the rescuer;N;Unknown
6130;Reported Apr-13-1802;;Unprovoked;INDIA;;;FATAL;Y;Unknown
6131;Reported 18-Dec-1801;;Provoked;UNKNOWN;Standing on landed shark's tail;;FATAL, PROVOKED INCIDENT;Y;Unknown
6132;1800;;Unprovoked;SEYCHELLES;a corsair's boat was overturned;;FATAL, all onboard were killed by sharks;Y;Unknown
6133;Reported May-28-1797;;Unprovoked;UNKNOWN;Dropped overboard;;FATAL;Y;Unknown
6134;12-Sep-1792;;Provoked;ENGLAND;Fishing;;FATAL, PROVOKED INCIDENT;Y;Unknown
6135;1791;;Unprovoked;AUSTRALIA;;;"FATAL, ""bitten in two""";Y;Unknown
6136;10-May-1788;;Boat;AUSTRALIA;Fishing;;No injury to occupants, shark bit oar and rudder;N;Unknown
6137;05-Jul-1787;;Unprovoked;UNKNOWN;Swimming;;FATAL;Y;Unknown
6138;Reported 10-Aug-1786;;Unprovoked;BARBADOS;Washing himself;;FATAL;Y;Unknown
6139;Reported 26-Sep-1785;;Unprovoked;ENGLAND;;;Human remains recovered from shark;Y;Unknown
6140;12-Dec-1784;;Unprovoked;JAMAICA;Swimming;;;Y;Night
6141;02-Mar-1783;;Sea Disaster;MARTINIQUE;;;Many of the crew were taken by sharks;Y;Morning
6142;08-Aug-1780;;Unprovoked;USA;Swimming;;FATAL;Y;Unknown
6143;1779;;Unprovoked;USA;Surfing;;FATAL, buttock lacerated  ;Y;Unknown
6144;Reported 1776;;Unprovoked;GUINEA;Murder;;FATAL;Y;Unknown
6145;1776;;Boat;GREENLAND;;;FATAL;Y;Unknown
6146;Reported 12-Jul-1771;;Unprovoked;USA;Fishing;;FATAL;Y;Unknown
6147;1767;;Invalid;FRANCE;Bathing;;Lacerations to arm & leg;UNKNOWN;Unknown
6148;1764;;Unprovoked;SPAIN;Swimming;;FATAL;Y;Unknown
6149;1758;;Unprovoked;MEDITERRANEAN SEA;"Fell overboard from a frigate & was swallowed by a shark. The captain fired a gun at the shark, and ""the creature cast the man out of his throat.""";;"""He was taken up alive and but little injured."" ";N;Unknown
6150;Reported 27-Oct-1753;;Unprovoked;JAMAICA;Fell overboard;;FATAL;Y;Unknown
6151;27-Jul-1751;;Unprovoked;USA;Swimming;;FATAL;Y;Unknown
6152;1749;;Unprovoked;CUBA;Swimming;;Right leg severed at knee.  In 1796 he became Lord Mayor of London. In 1778 he commissioned  American artist, John Singleton Copley, to paint the incident: Watson and the Shark;N;Unknown
6153;1755;;Unprovoked;SWEDEN;;;;UNKNOWN;Unknown
6154;1748;;Unprovoked;PANAMA;Pearl diving;;FATAL;Y;Unknown
6155;17-Dec-1742;;Unprovoked;UNKNOWN;Swimming;;FATAL;Y;Unknown
6156;Reported 06-Apr-1738;;Unprovoked;ITALY;Swimming;;FATAL;Y;Unknown
6157;1733;;Invalid;ICELAND;;;Partial hominid remains recovered from shark, probable drowning and scavenging;UNKNOWN;Unknown
6158;1723;;Unprovoked;ROATAN;;;Struck on thigh;UNKNOWN;Unknown
6159;June 1721;;Unprovoked;ITALY;Swimming;;FATAL,  partial remains recovered from sharks gut;Y;Unknown
6160;26-Mar-1703;;Unprovoked;BARBADOS;Swimming;;Hand and foot severely bitten, surgically amputated;N;Unknown
6161;1700s;;Unprovoked;FRANCE;;;FATAL;Y;Unknown
6162;1700s;;Unprovoked;FRANCE;Bathing;;Leg severed;N;Unknown
6163;1700s;;Unprovoked;BARBADOS;Bathing;;FATAL;Y;Unknown
6164;Late 1600s Reported 1728;;Invalid;GUINEA;Went overboard;;FATAL;UNKNOWN;Unknown
6165;Reported 1638;;Unprovoked;UNKNOWN;;;;UNKNOWN;Unknown
6166;Reported 1637;;Unprovoked;INDIA;Wading;;;UNKNOWN;Unknown
6167;Reported 1617;;Unprovoked;INDIA;;;;UNKNOWN;Unknown
6168;1642;;Unprovoked;USA;Swimming ;;FATAL;Y;Unknown
6169;1595;;Unprovoked;INDIA;Ship lay at anchor & man was working on its rudder;;Leg severed mid-thigh, hand severed, arm above elbow and part of buttocks. Not known if he survived;UNKNOWN;Unknown
6170;Letter dated 10-Jan-1580;;Unprovoked;Between PORTUGAL & INDIA;Man fell overboard from ship. Those on board threw a rope to him with a wooden block & were pulling him to the ship;;"FATAL. ""Shark tore him to pieces.";Y;Unknown
6171;1555;;Unprovoked;UNKNOWN;Swimming;;;UNKNOWN;Unknown
6172;Ca. 1554;;Unprovoked;FRANCE;;;;UNKNOWN;Unknown
6173;Ca. 1543;;Unprovoked;VENEZUELA;Pearl diving;;FATAL;Y;Unknown
6174;Circa 500 A.D.;;Unprovoked;MEXICO;;;Foot severed;N;Unknown
6175;77  A.D.;;Unprovoked;UNKNOWN;Sponge diving;;FATAL;Y;Unknown
6176;Ca. 5 A.D.;;Unprovoked;AUSTRALIA;;;Aboriginal rock carving depicts man being attacked by a shark;N;Unknown
6177;Ca. 214 B.C.;;Unprovoked;UNKNOWN;Ascending from a dive;;FATAL, shark/s bit him in two;Y;Unknown
6178;Ca. 336.B.C..;;Unprovoked;GREECE;Washing his pig in preparation for a religious ceremony;;"FATAL, shark ""bit off all lower parts of him up to the belly""";Y;Unknown
6179;493 B.C.;;Sea Disaster;GREECE;Shipwrecked Persian Fleet;;Herodotus tells of sharks attacking men in the water;Y;Unknown
6180;Ca. 725 B.C.;;Sea Disaster;ITALY;Shipwreck;;Depicts shipwrecked sailors  attacked by a shark/s;Y;Unknown
6181;Before 1939;;Unprovoked;CANADA;Fishing;;Arm bitten;N;Unknown
6182;1990 or 1991;;Unprovoked;KENYA;Diving;;Conway's leg was bitten Higgs injury was FATAL;N;Unknown
6183;Before 2016;;Unprovoked;KENYA;Diving;;FATAL;Y;Unknown
6184;Before Oct-2009;;Unprovoked;PANAMA;Swimming/;;FATAL;Y;Unknown
6185;Before 1934;;Unprovoked;URUGUAY;Swimming;;Foot bitten;N;Unknown
6186;Before 1934;;Unprovoked;URUGUAY;Swimming;;FATAL;Y;Unknown
6187;2009?;;Unprovoked;USA;Swimming;;Minor injury;N;Unknown
6188;Before 1930;;Unprovoked;PAPUA NEW GUINEA;Swimming to canoe;;FATAL;Y;Unknown
6189;1880-1899;;Unprovoked;AUSTRALIA;;;Foot severed;N;Unknown
6190;Before 1909;;Unprovoked;AUSTRALIA;Fell into the water;;FATAL;Y;Unknown
6191;Before 2012;;Unprovoked;USA;Diving;;Minor laceration to hand;N;Unknown
6192;Before 1916;;Unprovoked;BERMUDA;;;FATAL;Y;Unknown
6193;Between   1951-1963;;Unprovoked;GREECE;Swimming;;FATAL;Y;Unknown
6194;Before 1908;;Unprovoked;USA;Fishing for basking sharks;;FATAL PROVOKED INCIDENTS;Y;Unknown
6195;Before 1900;;Provoked;INDIA;;;Cut to arm while roping shark PROVOKED INCIDENT;N;Unknown
6196;Before 1876;;Unprovoked;LEBANON;Collecting fish ;;Posterior thigh bitten;N;Unknown
6197;Before 2012;;Unprovoked;SPAIN;Skin diving;;Injury required 16 stitches;N;Unknown
6198;Before 2011;;Unprovoked;SUDAN;Snorkeling;;Leg severely bitten;N;Unknown
6199;Before 2011;;Provoked;UNKNOWN;;;Bitten by captive sharks PROVOKED INCIDENTS;N;Unknown
6200;Before 2009;;Unprovoked;USA;Shark tagging;;Severe abrasion to forearm from captive shark PROVOKED INICIDENT;N;Evening
6201;Beforer 1994;;Unprovoked;USA;Surfing;;Legs bitten;N;Unknown
6202;Before 1963;;Unprovoked;DJIBOUTI;A dhow capsized;;FATAL;Y;Unknown
6203;1896-1913;;Unprovoked;LIBYA;Sponge diving;;FATAL;Y;Unknown
6204;Before 1936;;Unprovoked;AUSTRALIA;Net-fishing;;Calf bitten;N;Unknown
6205;Before 08-Jun-1912;;Unprovoked;NEW ZEALAND;;;FATAL;Y;Unknown
6206;Before 2012;;Unprovoked;UNKNOWN;Netting shrimp;;Hand severed;N;Unknown
6207;Before 1911;;Unprovoked;VIETNAM;Bathing;;Foot bitten;N;Unknown
6208;Before 1901;;Unprovoked;SRI LANKA;Fishing?;;Foot bitten;N;Unknown
6209;No date, late 1960s;;Unprovoked;VENEZUELA;Spearfishing ;;FATAL (x3), one survived with minor injuries;Y;Unknown
6210;Before 2006;;Unprovoked;USA;Wade-fishing;;No injury, shark rammed his back;N;Unknown
6211;Before 2003;;Unprovoked;GREECE;Free diving for sponges;;FATAL;Y;Unknown
6212;Before 2004;;Boat;MOZAMBIQUE;Fishing;;No injury to occupants, shark bumped boat;N;Unknown
6213;Before 1962;;Unprovoked;SOUTH AFRICA;Swimming;;FATAL, body not recovered;Y;Unknown
6214;1950s;;Unprovoked;AUSTRALIA;Helmet diving;;No injury, helmet bitten;N;Unknown
6215;No date, Before 1963;;Unprovoked;BAHREIN;Pearl diving;;FATAL;Y;Unknown
6216;2003?;;Unprovoked;BAHAMAS;Spearfishing ;;Swim fin bitten;N;Unknown
6217;No date;;Unprovoked;USA;Kitesurfing;;Hand bitten;N;Unknown
6218;No date;;Unprovoked;REUNION;yachtsman in a zodiac;;Survived;N;Unknown
6219;Before Feb-1998;;Unprovoked;SOLOMON ISLANDS;Diving;;Lacerations to hands and knee;N;Unknown
6220;No date, Before May-1996;;Unprovoked;KOREA;Diving;;FATAL, injured while diving, then shark bit her ;Y;Unknown
6221;No date, Before Mar-1995;;Unprovoked;FRENCH POLYNESIA;Fishing;;Speared a shark, fell overboard and another shark severed his arm ;N;Unknown
6222;Before 1996;;Unprovoked;SUDAN;Diving;;No injury, BC ripped;N;Unknown
6223;No date, Before Aug-1989;;Unprovoked;VANUATU;;;FATAL;Y;Unknown
6224;No date, Before Aug-1987;;Provoked;VANUATU;Attempting to drive shark from area;;Speared shark broke outrigger of canoe throwing man into the water & shark bit his buttock PROVOKED INCIDENT;N;Unknown
6225;No date, Before 1987;;Unprovoked;IRAN;;;Foot severed;N;Unknown
6226;No date, Before  1975;;Provoked;USA;"Skin diving. Grabbed shark's tail; shark turned & grabbed diver's ankle & began towing him to deep water";;Ankle punctured & lacerated, hands abraded PROVOKED INCIDENT;N;Unknown
6227;No date, Before 1975;;Invalid;PAPUA NEW GUINEA;Scuba diving;;Said to be fatal and involve a 4.6 m to 6 m [15' to 20'] tiger shark but incident highly questionable;Y;Unknown
6228;No date, Before 1969;;Unprovoked;RED SEA?;Free diving;;Shoulder scratched, swim fin bitten;N;Unknown
6229;No date, Before 3-Jan-1967;;Unprovoked;SOUTH AFRICA;Crossing river on a raft;;FATAL, leg severed;Y;Unknown
6230;No date, Before 1963;;Unprovoked;USA;Free diving, collecting sand dollars;;Calf bitten;N;Unknown
6231;No date, Before 8-May-1965;;Unprovoked;GREECE;Swimming;;FATAL;Y;Unknown
6232;No date, Before 1963;;Invalid;USA;Diving;;A 4.3 m [14'] shark made threat display. No injury, no attack;UNKNOWN;Unknown
6233;No date, Before 1902;;Unprovoked;USA;Canoeing;;FATAL;Y;Unknown
6234;No date, Before 1902;;Unprovoked;MEDITERRANEAN SEA;;;FATAL;Y;Unknown
6235;No date, Before 1963;;Unprovoked;AUSTRALIA;Diving for trochus;;Calf removed;N;Unknown
6236;No date, After August 1926 and before 1936;;Unprovoked;AUSTRALIA;Pearl diving;;Leg bitten;N;Unknown
6237;No date, Before 1963;;Unprovoked;SINGAPORE;Swimming;;Recovered;N;Unknown
6238;Before 1962;;Unprovoked;FIJI;Spearfishing ;;No injury, bumped by shark which took speared fish;N;Unknown
6239;Before 1962;;Unprovoked;MOZAMBIQUE;Skindiving;;Bumped by sharks;N;Unknown
6240;Before 1961;;Unprovoked;SEYCHELLES;Swimming from capsized pirogue;;FATAL;Y;Unknown
6241;1960s;;Unprovoked;IRAQ;Fishing from a small boat & put his hand in the water while holding a dead fish;;Right hand severed;N;Unknown
6242;1960s;;Unprovoked;IRAQ;Swimming naked near a date palm where many dates fell into the water;;Arm severed;N;Unknown
6243;1960s;;Unprovoked;IRAQ;Swimming in section of river used for washing clothes & cooking utensils;;Right leg lacerated & surgically amputated;N;Unknown
6244;Before 1960;;Unprovoked;BAHAMAS;;;Lower leg and forearm severed;N;Unknown
6245;Before  19-Jun-1959;;Unprovoked;USA;;;Leg injured;N;Unknown
6246;Before  24 Apr-1959;;Unprovoked;BERMUDA;Spearfishing ;;Shoulder abraded by skin of shark;N;Unknown
6247;Before  1958;;Unprovoked;FIJI;Swimming with fish attached to  belt;;"""Severely injured when fish were seized by shark""";N;Unknown
6248;Before  1958;;Unprovoked;MADAGASCAR;Bathing;;FATAL;Y;Unknown
6249;Before 1958;;Unprovoked;USA;Standing;;Abrasions & bruises hip to ankle;N;Unknown
6250;Before 1958;;Provoked;BAHAMAS;Testing movie camera in full diving dress;;Shark bit diver's sleeve after he patted it on the head PROVOKED INCIDENT;N;Unknown
6251;Before 1958;;Unprovoked;INDONESIA;Swimming near anchored ship;;FATAL, leg severed ;Y;Unknown
6252;Before 1958;;Unprovoked;INDIA;;;FATAL;Y;Unknown
6253;Before 1957;;Unprovoked;NICARAGUA;Lashing logs together when he fell into the water;;FATAL, leg severed ;Y;Unknown
6254;Before 1957;;Provoked;CUBA;Shark fishing, knocked overboard;;FATAL, hip bitten  PROVOKED INCIDENT;Y;Unknown
6255;Before 1956;;Unprovoked;MARSHALL ISLANDS;Swimming;;Buttocks bitten;N;Unknown
6256;Before 1956;;Unprovoked;KIRIBATI;Diving;;No injury;N;Unknown
6257;Before Mar-1956;;Unprovoked;NORTH PACIFIC OCEAN;Fishing, wading with string of fish;;Survived;N;Unknown
6258;Before 1952;;Unprovoked;KIRIBATI;;;FATAL;Y;Unknown
6259;1941-1945;;Sea Disaster;UNKNOWN;A group of survivors on a raft for 17-days;;FATAL, shark leapt into raft and bit the man who died 4 hours later;Y;Unknown
6260;"""During the war"" 1943-1945";;Unprovoked;SOLOMON ISLANDS;Floating on his back;;Buttock bitten;N;Unknown
6261;"""Before the war""";;Unprovoked;AUSTRALIA;Free diving;;Head bitten;N;Unknown
6262;Said to be 1941-1945, more likely 1945;;Unprovoked;IRAN;Fishing in ankle-deep water;;FATAL, foot lacerated & crushed  ;Y;Unknown
6263;1941-1945;;Unprovoked;IRAN;;;FATAL, femoral artery severed, died 12 days later ;Y;Unknown
6264;1941-1945;;Unprovoked;IRAN;Standing, washing rear wheels of his ambulance in ankle-deep water;;FATAL, fell into water when shark seized his right ankle, right leg bitten, left forearm & hand lacerated, all tissue stripped from right arm ;Y;Unknown
6265;1941-1942;;Unprovoked;IRAQ;Swimming;;FATAL, left leg bitten with severe blood loss;Y;Unknown
6266;1940 - 1950;;Unprovoked;SAUDI ARABIA;Diving;;FATAL, died of sepsis;Y;Unknown
6267;1940 - 1950;;Unprovoked;SAUDI ARABIA;Diving;;Buttocks bitten;N;Unknown
6268;1940 - 1950;;Unprovoked;SAUDI ARABIA;Diving;;Foot lacerated, surgically amputated;N;Unknown
6269;1940-1946;;Sea Disaster;PACIFIC OCEAN;;;FATAL;Y;Unknown
6270;Before 1905;;Provoked;BURMA;Carrying a supposedly dead shark by its mouth;;4 fingers severed by 'dead' shark. PROVOKED ACCIDENT;N;Unknown
6271;World War II;;Sea Disaster;PAPUA NEW GUINEA;Spent 8 days in dinghy;;No injury, but shark removed the heel & part of his left shoe;N;Unknown
6272;World War II;;Sea Disaster;PAPUA NEW GUINEA;Aircraft ditched in the sea, swimming ashore;;Shark bumped him;N;Unknown
6273;Before 1905;;Unprovoked;BURMA;Bathing;;Fatal x 2;Y;Unknown
6274;A few years before 1938;;Boat;ITALY;Wooden fishing boat;;"No injury to occupant; shark capsized boat";N;Unknown
6275;No date;;Unprovoked;GREECE;Sponge diving;;Head bitten;N;Unknown
6276;Early 1930s;;Unprovoked;BELIZE;Standing;;FATAL;Y;Unknown
6277;Before 1927;;Unprovoked;AUSTRALIA;;;;UNKNOWN;Unknown
6278;Between 1918 & 1939;;Unprovoked;REUNION;Swimming;;FATAL;Y;Unknown
6279;No date;;Unprovoked;SOUTH AFRICA;Wading;;Ankle bitten;N;Unknown
6280;No date;;Unprovoked;AUSTRALIA;Pearl diving;;Lacerations to thigh;N;Unknown
6281;No date;;Unprovoked;SOUTH AFRICA;Swimming in pool formed by construction of a wharf;;FATAL, leg severed ;Y;Unknown
6282;1920 -1923;;Unprovoked;AUSTRALIA;;;FATAL;Y;Unknown
6283;Before 1921;;Unprovoked;USA;Fishing;;2-inch lacerations;N;Unknown
6284;Before 1911;;Unprovoked;VIETNAM;Swimming around anchored ship;;Foot bitten;N;Unknown
6285;Before 1921;;Unprovoked;SOUTH AFRICA;Crew swimming alongside their anchored ship;;FATAL;Y;Unknown
6286;Before 1921;;Unprovoked;SOUTH AFRICA;4 men were bathing;;FATAL;Y;Unknown
6287;Before 1917;;Unprovoked;FIJI;Wreck of  large double sailing canoe;;FATAL, 18 people  were killed by sharks, 2 survived;Y;Unknown
6288;Before 17-Jul-1916;;Unprovoked;USA;Swimming;;"""Lost leg""";N;Unknown
6289;No date (3 days after preceding incident) & prior to 19-Jul-1913;;Unprovoked;SOUTH AFRICA;Fishing;;FATAL, body not recovered but shark was caught with the man's loincloth in its gut shortly afterwards.;Y;Unknown
6290;Before 19-Jul-1913;;Unprovoked;SOUTH AFRICA;Wading;;FATAL, leg stripped of flesh  ;Y;Unknown
6291;Before 1911;;Unprovoked;ASIA?;Swimming;;Foot severed;N;Unknown
