,Date,year,type,country,activity,sex,injury,fatal_boolean,time
5264,07-Dec-1919,,Unprovoked,AUSTRALIA,Swimming,,"FATAL, left leg & calf bitten, leg surgically amputated ",,Morning
5265,18-Nov-1919,,Unprovoked,AUSTRALIA,Sitting in a boat,,Lacerations to buttocks,,Unknown
5266,12-Sep-1919,,Unprovoked,COSTA RICA,Small vessel with 13 men on board capsized crossing the bar and 6 men drowned.  The 7 survivors were swimming to shore,,"FATAL, 6 men were taken by sharks as they neared the beach, 1 survived",,Unknown
5267,10-Aug-1919,,Unprovoked,USA,Swimming,,Laceration to left thigh,,Unknown
5268,29-May-1919,,Unprovoked,USA,"""Swimming vigorously""",,Left foot bitten & abraded,,Afternoon
5269,06-Apr-1919,,Unprovoked,USA,Knocked into the water,,FATAL,,Unknown
5270,16-Mar-1919,,Invalid,AUSTRALIA,Cutter capsized,,Shark involvement not confirmed,,Unknown
5271,17-Jan-1919,,Unprovoked,AUSTRALIA,Swimming,,"Multiple injuries, left leg surgically amputated at knee",,Evening
5272,15-Jan-1919,,Unprovoked,NEW ZEALAND,Swimming,,Leg bitten,,Unknown
5273,09-Jan-1919,,Unprovoked,AUSTRALIA,Wading,,"FATAL, right thigh bitten ",,Morning
5274,05-Jan-1919,,Unprovoked,AUSTRALIA,Wading (shrimping),,"FATAL, thigh bitten, leg amputated ",,Morning
5275,Reported to have taken place in 1919,,Boat,ITALY,Fishing,,No injury,,Unknown
5276,1919,,Unprovoked,USA,Swimming,,Leg severed,,Unknown
5277,Nov-1918,,Unprovoked,USA,Fishing,,FATAL,,Unknown
5278,Nov-1918,,Sea Disaster,SAN DOMINGO,Steamer Una wrecked with 75 laborers onboard. Survivors took to rafts & lifeboats.,,"FATAL, ""men snatched from rafts by sharks""   ",,Unknown
5279,19-Sep-1918,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5280,22-Mar-1918,,Unprovoked,AUSTRALIA,Surfing,,"Severe laceration to arm, necessitating surgical amputation at the elbow",,Evening
5281,1918,,Unprovoked,AUSTRALIA,Diving,,Survived,,Unknown
5282,15-Dec-1917,,Unprovoked,AUSTRALIA,Swimming,,Lacerations to left leg,,Morning
5283,Nov-1917,,Unprovoked,MOZAMBIQUE,Wreck of the tug Magellan,,FATAL,,Unknown
5284,21-Sep-1917,,Unprovoked,USA,"Swimming, towing an empty barrel",,Left knee lacerated,,Unknown
5285,09-Sep-1917,,Provoked,USA,Stuffing a shark into an automobile,,Arm severely lacerated by shark that had been hooked and shot PROVOKED INCIDENT,,Unknown
5286,Sep-1917,,Unprovoked,PANAMA,Swimming to shore from the Medic,,FATAL,,Unknown
5287,18-Jul-1917,,Unprovoked,USA,Diving,,FATAL,,Unknown
5288,15-Jul-1917,,Sea Disaster,IRELAND,Ship Mariston torpedoed & sunk,,"FATAL, only 1 survivor",,Unknown
5289,03-Jun-1917,,Unprovoked,USA,Swimming beside launch,,Right arm bitten,,Unknown
5290,31-May-1917,,Unprovoked,PHILIPPINES,Swimming,,"FATAL, abdominal cavity removed ",,Evening
5291,Reported 05-May-1917,,Unprovoked,KUWAIT,Diving for pearls,,Torso bitten,,Unknown
5292,1917,,Unprovoked,LIBYA,Diving for sponges,,"Bitten by shark, but  repelled it with his 'skandalopetra' ",,Unknown
5293,30-Dec-1916,,Unprovoked,AUSTRALIA,Bathing,,Right calf bitten,,Unknown
5294,08-Dec-1916,,Unprovoked,AUSTRALIA,Taking wife to beach & about 1 m from the shore,,"FATAL, right arm severed, chest punctured ",,Morning
5295,08-Dec-1916,,Unprovoked,AUSTRALIA,Swimming 10 m from shore,,Leg nipped by shark,,Morning
5296,15-Nov-1916,,Provoked,PANAMA,,,"""Severely bitten""",,Unknown
5297,10-Nov-1916,,Unprovoked,AUSTRALIA,Swimming,,FATAL,,Morning
5298,09-Nov-1916,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5299,11-Oct-1916,,Provoked,USA,"Fishing, attempted to take a netted shark",,"FATAL, leg severely bitten, surgically amputated PROVOKED INCIDENT",,Unknown
5300, 24-Aug-1916,,Unprovoked,USA,Netting shrimp,,Lower left leg severely bitten & became septic. Not known if he survived,,Unknown
5301,26-Jul-1916,,Unprovoked,USA,Fishing,,Arm severely lacerated,,Unknown
5302,13-Jul-1916,,Invalid,USA,Swimming,,"No attack,  no injury",,Morning
5303,13-Jul-1916,,Unprovoked,USA,Swimming,,Ankle bruised,,Unknown
5304,12-Jul-1916,,Unprovoked,USA,Swimming,,"Lower left leg bitten, surgically amputated",,Unknown
5305,12-Jul-1916,,Unprovoked,USA,Swimming (recovering remains of Stilwell) ,,"FATAL, thigh bitten ",,Unknown
5306,12-Jul-1916,,Unprovoked,USA,Swimming,,"FATAL, legs & torso bitten ",,Unknown
5307,11-Jul-1916,,Sea Disaster,BAHAMAS,S.S. Ramos foundered in a hurricane. Captain & 14 crew in water-logged lifeboats. ,,"FATAL.  When the survivors were rescued next day they were clubbing sharks with oars. ""Sharks were so thick that it was difficult to row""",,Unknown
5308,08-Jul-1916,,Unprovoked,SPAIN,Diving,,Survived,,Unknown
5309,07-Jul-1916,,Unprovoked,PHILIPPINES,Bathing,,Right foot severed,,Unknown
5310,06-Jul-1916,,Unprovoked,USA,Swimming,,FATAL,,Unknown
5311,01-Jul-1916,,Unprovoked,USA,Swimming,,"FATAL, left leg bitten",,Evening
5312,30-Jun-1916,,Unprovoked,USA,Swimming,,Heel bitten,,Unknown
5313,Reported 24-Jun-1916,,Unprovoked,ATLANTIC OCEAN,Jumped overboard from Norwegian steamship Venator,,Presumed FATAL,,Unknown
5314,23-Jun-1916,,Provoked,USA,,,Leg bitten by shark hooked shark PROVOKED INCIDENT,,Unknown
5315,Reported 25-Apr-1916,,Unprovoked,AUSTRALIA,Swimming,,FATAL,,Unknown
5316,03-Apr-1916,,Unprovoked,AUSTRALIA,Clinging to overturned rowing boat,,FATAL,,Unknown
5317,19-Mar-1916,,Unprovoked,AUSTRALIA,Bathing,,Minor lacerations to heel,,Afternoon
5318,Reported 09-Dec-1915,,Unprovoked,AUSTRALIA,Diving,,"Arm severed, lacerations to thigh",,Unknown
5319,10-Nov-1915,,Unprovoked,AUSTRALIA,Bathing,,Severe bite to arm,,Unknown
5320,08-Nov-1914,,Unprovoked,AUSTRALIA,Bathing,,Severe lacerations to feet & ankles,,Unknown
5321,03-Aug-1915,,Unprovoked,USA,,,Laceration to left leg,,Unknown
5322,Reported 06-Jul-1915,,Unprovoked,MEXICO,Fishing,,FATAL,,Unknown
5323,Reported 06-Jul-1915,,Unprovoked,MEXICO,Wading,,FATAL,,Unknown
5324,Reported 15-May-1915,,Invalid,EGYPT,Fell overboard,,Shark involvement not confirmed,,Unknown
5325,29-Mar-1915,,Unprovoked,AUSTRALIA,Skin diving for trepang but at surface next to the boat,,"Shoulder bitten. Hana, one of the rescuers, fended shark off with an oar, then shark bit oar in two",,Unknown
5326,06-Feb-1915,,Unprovoked,AUSTRALIA,Swimming,,Foot bitten,,Unknown
5327,13-Jan-1915,,Invalid,NEW ZEALAND,Fishing,,Death may have been due to drowning,,Unknown
5328,01-Jan-1915,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5329,Ca. 1915,,Invalid,USA,,,"Fatal, drowning or scavenging",,Unknown
5330,Reported 04-Dec-1914,,Unprovoked,AUSTRALIA,Swimming,,Lacerations to right thigh and knee,,Unknown
5331,17-Oct-1914,,Sea Disaster,SAMOA,Copra vessel with 19 on board was wrecked in a squall,,Thigh bitten,,Unknown
5332,Reported 26-Sep-1914,,Unprovoked,JAMAICA,Fell overboard,,FATAL,,Unknown
5333,09-Sep-1914,,Unprovoked,USA,Swimming,,FATAL,,Unknown
5334,Reported 15-Jul-1914,,Unprovoked,CROATIA,Washing clothes,,"No injury, shark grabbed clothes",,Unknown
5335,Reported 09-Jul-1914,,Provoked,USA,Fishing,,PROVOKED INCIDENT    Legs severed by shark entangled in his net,,Unknown
5336,07-Jul-1914,,Unprovoked,CROATIA,,,"No injury, shark nudged raft and circled for 2 hrs.",,Unknown
5337,13-Jun-1914,,Boat,MONTENEGRO,Fishing boat,,"No injury, shark bit paddle and stern of boat",,Morning
5338,10-Jun-1914,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5339,31-May-1914,,Sea Disaster,NEW CALEDONIA,Swimming ashore from swamped 13-ft boat,,FATAL x 2,,Unknown
5340,14-May-1914,,Provoked,USA,Fishing,,PROVOKED INCIDENT Lacerations to right hand by hooked shark,,Unknown
5341,Reported 14-Mar-1914,,Invalid,USA,Swimming,,His remains were recovered from a shark 3 years after his disappearance - Probable drowning / scavenging,,Unknown
5342,Reported 10-Mar-1914,,Sea Disaster,GUYANA,Boat swamped,,FATAL,,Unknown
5343,03-Mar-1914,,Unprovoked,USA,Washed into sea while picking opihi & attacked by 2 large sharks ,,FATAL,,Unknown
5344,Reported 09-Feb-1914,,Unprovoked,AUSTRALIA,Wading,,Lacerations to foot,,Unknown
5345,  03-Feb-1914,,Unprovoked,AUSTRALIA,Canoeing,,Lacerations to arms,,Unknown
5346,Reported 17-Jan-1914,,Unprovoked,AUSTRALIA,Wading,,Laceration to leg,,Unknown
5347,1914,,Unprovoked,SOUTH AFRICA,,,No details,,Unknown
5348,Reported 30-Dec-1913,,Provoked,USA,Fishing for mackerel,,No injury to occupants but hull splintered by harpooned shark PROVOKED INCIDENT,,Unknown
5349,Reported 26-Dec-1913,,Sea Disaster,CUBA,,,FATAL,,Unknown
5350,27-Nov-1913,,Unprovoked,NIGERIA,Boat swamped,,FATAL,,Unknown
5351,21-Nov-1913,,Unprovoked,AUSTRALIA,Swimming,,Calf severely bitten;  leg surgically amputated,,Unknown
5352,21-Sep-1913,,Unprovoked,USA,,,Major injuries but survived,,Unknown
5353,03-Sep-1913,,Provoked,CROATIA,,,Badly bitten by a shark dragged onboard PROVOKED INCIDENT,,Unknown
5354,Reported 27-Aug-1913,,Invalid,USA,,,Man's leg recovered from 800-lb shark,,Unknown
5355,Reported 27-Aug-1913,,Invalid,USA,,,Female foot recovered from shark,,Unknown
5356,26-Aug-1913,,Invalid,ITALY,,,Human casualties,,Unknown
5357,12-July-1913,,Unprovoked,USA,,,FATAL,,Unknown
5358,Reported 10-Jul-1913,,Unprovoked,COSTA RICA,Swimming,,FATAL,,Unknown
5359,21-May-1913,,Provoked,USA,Fishing,,"Forefinger of right hand bitten by a ""dead"" shark PROVOKED INCIDENT",,Unknown
5360,02-May-1913,,Provoked,AUSTRALIA,Hauling in net,,Lacerations to thigh by netted shark PROVOKED INCIDENT,,Unknown
5361,27-Mar-1913,,Unprovoked,SAMOA,,,Leg severed,,Unknown
5362,Jan-1913,,Unprovoked,AUSTRALIA,Diving,,"Head, neck & left shoulder bitten",,Unknown
5363,1913,,Unprovoked,REUNION,Swimming after his hat,,FATAL,,Unknown
5364,1913,,Unprovoked,REUNION,Swimming,,FATAL,,Unknown
5365,1913,,Unprovoked,AUSTRALIA,,,Arm severed,,Unknown
5366,Reported 30-Nov-1912,,Sea Disaster,PHILIPPINES,Swimming from foundered vessel,,FATAL,,Unknown
5367,30-Aug-1912,,Unprovoked,USA,Swimming,,FATAL,,Unknown
5368,23-Jul-1912,,Unprovoked,USA,Swimming,,Toes severed,,Unknown
5369,Reported 06-Jul-1912,,Unprovoked,SOLOMON ISLANDS,Bathing,,FATAL,,Unknown
5370,04-May-1912,,Invalid,SOUTH AFRICA,,,,,Unknown
5371,18-Mar-1912,,Unprovoked,NEW ZEALAND,Swimming,,"""Slight laceration to leg""",,Unknown
5372,22-Feb-1912,,Provoked,AUSTRALIA,Hard hat diving,,"No injury, shark nipped diving suit after he prodded the shark PROVOKED INCIDENT ",,Unknown
5373,19-Feb-1912,,Unprovoked,AUSTRALIA,Swimming,,Left calf & heel bitten,,Afternoon
5374,03-Feb-1912,,Unprovoked,NEW CALEDONIA,Swimming,,Left shoulder & both legs bitten,,Unknown
5375,26-Jan-1912,,Unprovoked,AUSTRALIA,Swimming,,FATAL,,Afternoon
5376,Reported 13-Jan-1912,,Unprovoked,FIJI,Washed overboard,,FATAL,,Unknown
5377,06-Jan-1912,,Unprovoked,AUSTRALIA,,,Thigh & lower abdomen severely bitten,,Unknown
5378,01-Jan-1912,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5379,1912,,Unprovoked,SPAIN,Fell into the water,,FATAL,,Unknown
5380,08-Nov-1911,,Invalid,USA,,,"Cause of death undetermined. 3.6 m [11'9""] shark seen carrying body. Next day, shark was killed & Antoine's entire body was found in its gut.",,Unknown
5381,26-Oct-1911,,Unprovoked,USA,Fell overboard from steamship Rio Grande,,FATAL,,Unknown
5382,25-Oct-1911,,Unprovoked,AUSTRALIA,Diving,,Calves bitten,,Unknown
5383,23-Sep-1911,,Unprovoked,USA,Jumped overboard to rescue companion,,FATAL,,Unknown
5384,20-Sep-1911,,Unprovoked,USA,Fell overboard & swimming,,FATAL,,Unknown
5385,17-Sep-1911,,Unprovoked,USA,Bathing,,Left arm & thigh bitten,,Unknown
5386,Reported 31-Jul-1911,,Unprovoked,SPAIN,Bathing,,FATAL,,Unknown
5387,Reported 16-Jul-1911,,Provoked,USA,Fishing,,"Hooked shark bit his leg, knee to ankle PROVOKED INCIDENT",,Unknown
5388,09-May-1911,,Unprovoked,SOUTH AFRICA,Bathing,,"FATAL, partial remains recovered",,Unknown
5389,Reported 01-May-1911,,Provoked,USA,Fishing,,Bitten on left leg by hooked shark PROVOKED INCIDENT,,Unknown
5390,01-May-1911,,Unprovoked,SOUTH AFRICA,Swimming,,FATAL,,Unknown
5391,Reported 08-Apr-1911,,Boat,NEW ZEALAND,Fishing,,"No injury to occupants, shark bit boat",,Unknown
5392,Reported 29-Mar-1911,,Unprovoked,AUSTRALIA,Swimming,,FATAL,,Unknown
5393,04-Jan-1911,,Sea Disaster,AUSTRALIA,3-masted steel barque Glenbank foundered during a cyclone,,Minor injuries,,Unknown
5394,1911,,Unprovoked,USA,Swimming,,Minor injury to feet,,Unknown
5395,Ca. 1911,,Unprovoked,NEW ZEALAND,Fishing,,FATAL,,Unknown
5396,Reported 25-Dec-1910,,Invalid,CROATIA,,,FATAL?,,Unknown
5397,Reported 23-Dec-1910,,Sea Disaster,AUSTRALIA,Shipwrecked pearling schooner,,FATAL,,Unknown
5398,28-Nov-1910,,Provoked,NORTH ATLANTIC OCEAN,Fishing,,Right hand severely bitten by netted shark PROVOKED INCIDENT,,Unknown
5399,24-Nov-1910,,Unprovoked,AUSTRALIA,Bathing,,Foot bitten,,Unknown
5400,Reported 25-Jun-1910,,Unprovoked,MEXICO,Swimming,,Leg bitten,,Unknown
5401,Reported 08-Jun-1910,,Sea Disaster,MOZAMBIQUE,"Steamer Durao struck rock & filled, boats capsized, passengers & crew tried to swim to shore",,"FATAL, 3 passengers & 14 crew taken by sharks, captain, 1 passenger & 2 crew survived",,Unknown
5402,Reported 16-May-1910,,Invalid,USA,"Unknown, their unoccupied yawlboat was recovered",,Presumed drowned & bodies taken by sharks,,Unknown
5403,31-Mar-1910,,Unprovoked,PANAMA,Fell overboard from USS cruiser Tacoma,,FATAL,,Unknown
5404,08-Mar-1910,,Unprovoked,NEW ZEALAND,Swimming,,Lacerations to foot,,Unknown
5405,Mar-1910,,Invalid,USA,"Hard hat diving, laying some charge of powder",,No injury,,Unknown
5406,  16-Feb-1910,,Unprovoked,AUSTRALIA,Surf bathing,,"Shoulder, back & leg bitten",,Unknown
5407,26-Jan-1910,,Unprovoked,AUSTRALIA,,,FATAL,,Unknown
5408,1910,,Invalid,USA,"Fishing, thrown into water by heavy sea, clinging to rocks at the water line",,"Body bitten by shark/s, but death may have been due to drowning",,Unknown
5409,1910,,Unprovoked,PHILIPPINES,Swimming,,"Calf removed, not known if he survived ",,Unknown
5410,Reported 26-Nov-1909,,Unprovoked,USA,,,Severe lacerations to arm,,Unknown
5411,Reported 15-Dec-1909,,Unprovoked,AUSTRALIA,Fell overboard,,FATAL,,Unknown
5412,05-Dec-1909,,Provoked,AUSTRALIA,Fishing,,3 fingers bitten by hooked shark PROVOKED INCIDENT,,Unknown
5413,14-Nov-1909 to 19-Nov-1909,,Sea Disaster,INDONESIA,The 2379-ton French steamer La Seyne collied with British steamer Onda & sank in minutes. Passengers jumped overboard expecting to be picked up by Ondas boats,,"FATAL, 101 people perished, including commander, Joseph Couailhac. Iit was reported that a shoal of sharks circled  passengers in the water and dragged scores of people to their deaths Of the 61 survivors, many were injured by sharks",,Unknown
5414,Reported 04-Sep-1909,,Provoked,USA,Seine netting,,Abrasion to leg from netted shark PROVOKED INCIDENT,,Unknown
5415,13-Aug-1909,,Unprovoked,USA,Fell overboard from fishing schooner Halycon,,FATAL,,Unknown
5416,24-Jul-1909,,Unprovoked,USA,Fell overboard while fishing for sharks,,Right leg bitten,,Unknown
5417,15-Jul-1909,,Unprovoked,USA,Swimming,,Hip & thigh lacerated,,Unknown
5418,Reported 26-Jun-1909,,Unprovoked,MEXICO,Bathing,,FATAL,,Unknown
5419,26-Jun-1909,,Unprovoked,SOUTH AFRICA,,,Remains of soldier in uniform. Probable drowning & scavenging,,Unknown
5420,18-Jun-1909,,Sea Disaster,AUSTRALIA,"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",,"FATAL, only his legs, still in sea-boots, were recovered ",,Unknown
5421,Reported 27-Apr-1909,,Provoked,SPAIN,Fishing,,Shark knocked him down after he grabbed it by the tail. No injury.   PROVOKED INCIDENT,,Unknown
5422,10-Apr-1909,,Invalid,USA,Reported swept away by waves while gathering opihi,, Search party saw a large shark devour what appeared to be part of her body,,Unknown
5423,Reported 09-Apr-1909,,Unprovoked,TUNISIA,Diving (Helmet) for sponges,,FATAL,,Unknown
5424,06-Mar-1909,,Sea Disaster,SOUTH AFRICA,Wreck of the 1308-ton Norwegian ship Auckland,,FATAL,,Unknown
5425,17-Jan-1909,,Invalid,UNKNOWN,Jumped overboard ,,FATAL,,Unknown
5426,Jan-1909,,Invalid,ITALY,"On December 28, 1908, an earthquake, followed by tsunamis, destroyed coastal towns in Silcily and southern Italy, killing more than 100,000 people",," 3 unidentified bodies recovered (male, female & young girl) from gut of female  4.5 m [14'9""]  white shark caught in fishing net. They may have drowned in tidal wave following earthquake ",,Unknown
5427,1909,,Unprovoked,AUSTRALIA,,,Survived,,Unknown
5428,31-Dec-1908,,Unprovoked,SOUTH AFRICA,Swimming,,FATAL,,Unknown
5429,Reported 16-Dec-1908,,Unprovoked,MEXICO,Swimming ashore from capsized boat,,"FATAL, ""bitten in two""",,Unknown
5430,   21-Sep-1908,,Unprovoked,AUSTRALIA,Fell from the jetty,,FATAL,,Unknown
5431,05-Sep-1908,,Unprovoked,USA,On fishing boat & trailing hand in the water,,Lacerations to fingers,,Unknown
5432,Reported 28-Aug-1908,,Unprovoked,SPAIN,Fell overboard from P&O steamship Arabia,,FATAL,,Unknown
5433,Reported 18-Jul-1908,,Invalid,SPAIN,,,Human remains recovered but shark involvement prior to death unconfirmed ,,Unknown
5434,Reported 08-Jul-1908,,Unprovoked,CROATIA,Boating,,"FATAL, lost a leg",,Unknown
5435,18-Jun-1908,,Unprovoked,EGYPT,The 168-ton Belmore foundered in heavy seas,,FATAL,,Unknown
5436,08-Jun-1908,,Sea Disaster,USA,The British steamer Caribbee foundered,,FATAL,,Unknown
5437,Reported 02-Jun-1908,,Sea Disaster,PAPUA NEW GUINEA,.,,"Remains of 3 humans recovered from shark, but shark involvement prior to death unconfirmed",,Unknown
5438,13-May-1908,,Sea Disaster,INDONESIA,native boats sunk in storm,,FATAL,,Unknown
5439,10-May-1908,,Invalid,USA,,,"FATAL, but shark involvement prior to death was not confirmed",,Unknown
5440,08-Jan-1908,,Unprovoked,USA,Gathering fish stunned by dynamite,,"FATAL, ""pulled below the surface'  ",,Unknown
5441,21-Dec-1907,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5442,Reported 18-Oct-1907,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5443,Reported 16-Oct-1907,,Unprovoked,CHINA,Fishing,,"3 of thel 5 were injured, one of whom lost both hands",,Unknown
5444,Reported 16-Oct-1907,,Unprovoked,CHINA,Fishing,, 2 of the 5 fishermen were so seriously injured they died of their wounds,,Unknown
5445,14-Oct-1907,,Unprovoked,AUSTRALIA,Bathing,,Lacerations to left arm from shoulder to wrist,,Morning
5446,12-Oct-1907,,Invalid,HAITI,Reached out to disentangle rope & fell overboard,,"No attack, no injury",,Unknown
5447,08-Oct-1907,,Unprovoked,USA,"Diving, retrieving fish caught in net ",,"Arm severed at elbow,  surgically amputated at shoulder ",,Morning
5448,Reported 19-Sep-1907,,Invalid,ENGLAND,Swimming,," ""Struck across loins"" but no injury. According to witnesses, incident involved a bottlenose dolphin.",,Unknown
5449,11-Sep-1907,,Unprovoked,CROATIA,Swimming,,FATAL,,Unknown
5450,Reported 12-Aug-1907,,Unprovoked,CROATIA,Swimming,,FATAL,,Unknown
5451,Reported 12-Aug-1907,,Unprovoked,CROATIA,Swimming,,FATAL,,Unknown
5452,Reported 08-Aug-1907,,Unprovoked,USA,Wading,,Abrasion to chest,,Unknown
5453,Reported 14-Jul-1907,,Unprovoked,CROATIA,Swimming,,FATAL,,Unknown
5454,Reported 04-Jul-1907,,Invalid,AUSTRALIA,.,,"Disappeared, but shark involvement unconfirmed",,Unknown
5455,Jul-1907,,Unprovoked,USA,Floating in creek,,Slight injuries to left knee & calf ,,Unknown
5456,20-Apr-1907,,Unprovoked,MEXICO,Bathing,," 3 fingers & thigh lacerated, foot crushed",,Unknown
5457,26-Mar-1907,,Unprovoked,USA,"Fishing,  tarpon being chased by shark  leapt across his skiff, breaking it in half & Larkin became tangled in the net",,"FATAL, shark bit his side, nearly cutting him in two  ",,Unknown
5458,07-Mar-1907,,Unprovoked,MALTA,Fishing,,"FATAL,            Fell overboard and were killed by shark",,Unknown
5459,09-Feb-1907,,Unprovoked,PHILIPPINES,"Row boat (from the gunboat Elcano) was sinking, put finger in hole",,Finger severed,,Unknown
5460,05-Feb-1907,,Unprovoked,NEW ZEALAND,Standing,,"FATAL, leg severely bitten     ",,Unknown
5461,03-Feb-1907,,Unprovoked,AUSTRALIA,Bathing,,FATAL,,Unknown
5462,1907,,Unprovoked,VIETNAM,Fishing,,"Leg severely bitten, surgically amputated",,Unknown
5463,1907,,Unprovoked,USA,"Net fishing, fell into the water",,FATAL,,Unknown
5464,16-Nov-1906,,Unprovoked,JAMAICA,Fishing,,Leg bitten,,Unknown
5465,Reported 10-Oct-1906,,Unprovoked,USA,,,Buttock bitten,,Unknown
5466,Reported 10-Oct-1906,,Unprovoked,USA,Swimming,,FATAL,,Unknown
5467,Reported 10-Oct-1906,,Unprovoked,USA,Diving,,Arm severed,,Unknown
5468,Reported 10-Oct-1906,,Unprovoked,USA,Swimming,,FATAL,,Unknown
5469,Reported 27-Sep-1906,,Unprovoked,INDONESIA,Swimming,,Thumb & index finger of left hand severed,,Unknown
